Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
4	01.06.2016	05:55:37	44,779	0,0289	1,296	54,958	0,0331	71,2	5,4	16,2	1,4	2	0	400
4	01.06.2016	06:00:37	48,610	0,0326	1,586	55,821	0,0394	72,0	6,5	16,2	1,1	2	0	400
4	01.06.2016	06:05:37	48,854	0,0380	1,858	56,435	0,0454	72,5	7,7	16,3	1,6	2	0	400
4	01.06.2016	06:10:37	48,703	0,0449	2,187	57,016	0,0532	72,1	8,9	16,3	2,0	2	0	400
4	01.06.2016	06:15:37	50,344	0,0565	2,847	57,901	0,0663	74,2	11,3	16,4	9,1	2	0	400
4	01.06.2016	06:20:37	51,301	0,0762	3,908	58,916	0,0878	75,5	15,3	16,6	13,8	2	0	400
4	01.06.2016	06:25:37	51,693	0,0941	4,863	59,590	0,1083	75,3	18,4	16,6	18,1	2	0	400
4	01.06.2016	06:30:37	51,674	0,0797	4,120	59,058	0,0928	75,2	15,9	16,6	15,4	2	0	400
4	01.06.2016	06:35:37	50,463	0,0788	3,974	58,960	0,0892	75,5	15,5	16,6	14,7	2	0	400
4	01.06.2016	06:40:37	52,107	0,0922	4,807	59,585	0,1071	75,3	18,5	16,6	17,9	2	0	400
4	01.06.2016	06:45:37	50,582	0,0867	4,387	59,315	0,0984	75,2	16,9	16,6	14,7	2	0	400
4	01.06.2016	06:50:37	52,380	0,0922	4,832	59,610	0,1072	75,6	18,3	16,5	17,0	2	0	400
4	01.06.2016	06:55:37	53,016	0,1227	6,503	60,541	0,1404	76,5	24,8	16,4	23,4	2	0	400
4	01.06.2016	07:00:37	52,746	0,1194	6,295	60,368	0,1365	76,4	23,2	16,5	22,0	2	0	400
4	01.06.2016	07:05:37	52,695	0,1223	6,444	60,373	0,1381	77,3	23,6	16,7	21,8	2	0	400
4	01.06.2016	07:10:37	53,572	0,1698	9,095	61,379	0,1919	77,2	34,7	16,7	32,7	2	0	400
4	01.06.2016	07:15:37	54,496	0,2229	12,146	62,138	0,2504	78,1	44,2	16,9	42,2	2	0	400
4	01.06.2016	07:20:37	54,586	0,2608	14,235	62,525	0,2914	78,1	51,4	17,2	49,9	2	0	400
4	01.06.2016	07:25:37	53,661	0,2199	11,802	61,969	0,2445	77,9	42,1	17,4	40,1	2	0	400
4	01.06.2016	07:30:37	54,352	0,3251	17,668	63,017	0,3547	79,0	60,3	17,6	57,8	2	0	400
4	01.06.2016	07:35:37	55,508	0,5376	29,843	64,254	0,5829	79,7	97,4	18,2	95,5	2	0	400
4	01.06.2016	07:40:22	55,392	0,6188	34,279	64,423	0,6687	79,6	110,9	19,0	109,8	2	0	800
4	01.06.2016	07:45:22	55,639	0,6672	37,121	64,524	0,7206	79,8	120,6	19,5	119,3	2	0	800
4	01.06.2016	07:50:22	56,568	1,1202	63,365	65,643	1,2068	80,0	175,0	20,6	173,2	2	0	800
4	01.06.2016	07:55:18	55,209	1,2669	69,943	65,453	1,3460	79,4	200,4	22,7	194,3	2	0	800
4	01.06.2016	08:00:22	54,785	1,2639	69,245	65,220	1,3482	78,7	190,7	23,9	153,7	2	0	800
4	01.06.2016	08:05:22	54,981	1,1502	63,240	64,979	1,2343	78,8	173,4	24,8	174,4	2	0	800
4	01.06.2016	08:10:22	54,602	1,2041	65,745	65,067	1,2814	78,9	171,4	24,8	164,4	2	0	800
4	01.06.2016	08:15:22	59,576	0,9764	58,170	64,975	1,2688	70,6	120,8	25,1	124,5	2	0	800
4	01.06.2016	08:20:22	59,753	1,0004	59,780	65,089	1,3541	67,8	117,3	25,5	116,8	2	0	800
4	01.06.2016	08:25:22	59,647	0,9813	58,532	64,961	1,3179	68,4	113,8	26,0	112,7	2	0	800
4	01.06.2016	08:30:22	60,475	1,0869	65,732	65,197	1,5250	66,1	131,0	26,3	121,8	2	0	800
4	01.06.2016	08:35:22	60,286	1,0932	65,903	65,222	1,5249	66,3	121,8	26,6	122,7	2	0	800
4	01.06.2016	08:40:22	55,752	1,7070	95,168	65,533	1,8503	78,5	130,6	26,5	130,2	2	0	800
4	01.06.2016	08:45:22	54,397	1,0597	57,644	64,110	1,1379	79,0	125,9	27,4	121,5	2	0	800
4	01.06.2016	08:50:18	55,945	1,9555	109,400	65,695	2,1142	78,8	215,7	27,5	159,9	2	0	1200
4	01.06.2016	08:55:17	54,911	2,1212	116,477	65,643	2,2602	78,5	329,1	28,4	202,7	2	0	1600
4	01.06.2016	09:00:15	55,151	2,0531	113,234	65,331	2,2125	78,3	322,7	29,5	342,2	2	0	1600
4	01.06.2016	09:05:17	54,667	1,1268	61,598	63,861	1,2182	79,2	196,9	29,1	200,2	2	0	800
4	01.06.2016	09:10:17	55,106	1,0878	59,944	64,191	1,1744	79,5	204,4	27,5	205,4	2	0	1200
4	01.06.2016	09:15:37	53,581	0,4613	24,719	62,290	0,5036	78,8	87,3	26,1	85,9	2	0	400
4	01.06.2016	09:20:22	55,412	1,0197	56,503	64,638	1,0969	79,7	188,1	24,6	189,3	2	0	800
4	01.06.2016	09:25:17	55,774	1,0442	58,242	64,715	1,1353	79,3	196,1	24,6	202,9	2	0	800
4	01.06.2016	09:30:22	56,349	0,8862	49,939	64,475	0,9731	79,6	177,0	23,9	177,1	2	0	800
4	01.06.2016	09:35:17	55,701	1,1691	65,120	64,952	1,2614	79,5	221,0	24,3	227,7	2	0	1200
4	01.06.2016	09:40:17	55,463	1,2353	68,516	64,677	1,3304	79,6	228,2	25,9	232,0	2	0	1200
4	01.06.2016	09:45:17	55,196	1,1445	63,170	64,358	1,2357	79,4	210,1	26,6	216,1	2	0	1200
4	01.06.2016	09:50:22	55,209	0,9889	54,597	64,240	1,0666	79,7	182,6	25,7	182,3	2	0	800
4	01.06.2016	09:55:17	55,482	1,0582	58,712	64,563	1,1451	79,4	198,6	25,1	201,8	2	0	800
4	01.06.2016	10:00:17	56,413	1,5009	84,671	65,465	1,6240	79,6	274,0	25,1	277,3	2	0	1200
4	01.06.2016	10:05:17	55,119	1,5619	86,089	65,095	1,6616	79,6	285,9	26,5	292,7	2	0	1200
4	01.06.2016	10:10:17	55,126	1,1035	60,830	64,279	1,1933	79,3	210,9	26,7	211,1	2	0	1200
4	01.06.2016	10:15:17	55,752	1,2307	68,613	64,753	1,3317	79,6	235,6	26,2	233,6	2	0	1200
4	01.06.2016	10:20:17	54,914	1,2140	66,665	64,436	1,3072	79,1	218,3	27,1	217,9	2	0	1200
4	01.06.2016	10:25:17	55,986	1,3265	74,265	64,877	1,4460	79,2	256,6	26,7	253,3	2	0	1200
4	01.06.2016	10:30:15	56,153	2,1390	120,112	65,966	2,2860	79,7	392,2	26,5	383,9	2	0	1600
4	01.06.2016	10:35:17	54,975	1,6577	91,130	64,925	1,7670	79,4	303,5	27,9	306,8	2	0	1600
4	01.06.2016	10:40:17	54,923	1,2975	71,265	64,419	1,3931	79,4	248,0	28,1	248,3	2	0	1200
4	01.06.2016	10:45:17	54,907	1,1068	60,771	64,195	1,2029	78,7	205,4	27,6	205,9	2	0	1200
4	01.06.2016	10:50:22	54,349	0,6576	35,740	63,197	0,7141	79,2	123,5	26,0	119,5	2	0	800
