Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
3	01.09.2016	07:05:29	24,041	0,0573	1,377	29,695	0,0608	76,3	6,6	16,5	1,1	1	0	400
3	01.09.2016	07:10:29	26,403	0,0841	2,222	30,679	0,0945	76,7	10,7	16,5	2,3	1	0	400
3	01.09.2016	07:15:29	27,176	0,1523	4,140	31,787	0,1680	77,5	21,1	16,5	18,8	1	0	400
3	01.09.2016	07:20:29	27,436	0,1656	4,543	31,901	0,1798	79,2	22,6	16,9	20,9	1	0	400
3	01.09.2016	07:25:29	26,793	0,1633	4,374	31,765	0,1747	78,8	21,0	17,2	20,0	1	0	400
3	01.09.2016	07:30:29	26,414	0,1576	4,163	31,663	0,1673	78,6	19,8	17,4	18,8	1	0	400
3	01.09.2016	07:35:29	27,153	0,1677	4,553	31,777	0,1821	78,7	21,6	17,5	20,6	1	0	400
3	01.09.2016	07:40:29	28,233	0,2838	8,014	32,704	0,3071	79,8	37,9	17,8	36,3	1	0	400
3	01.09.2016	07:45:29	28,175	0,2695	7,593	32,567	0,2948	79,1	35,5	18,0	34,9	1	0	400
3	01.09.2016	07:50:29	28,109	0,3216	9,041	32,820	0,3461	79,6	41,3	18,3	40,8	1	0	400
3	01.09.2016	07:55:29	28,057	0,2724	7,644	32,505	0,2979	78,9	36,0	18,4	35,6	1	0	400
3	01.09.2016	08:00:29	27,444	0,3125	8,578	32,636	0,3333	78,8	40,7	18,8	40,4	1	0	400
3	01.09.2016	08:05:29	28,628	0,3979	11,392	33,076	0,4311	79,9	53,1	19,1	52,8	1	0	400
3	01.09.2016	08:10:29	28,837	0,5402	15,578	33,459	0,5839	79,7	69,2	19,4	69,8	1	0	400
3	01.09.2016	08:15:29	29,300	0,7778	22,790	33,959	0,8428	79,6	102,7	20,1	101,6	1	0	800
3	01.09.2016	08:20:17	29,513	1,0437	30,804	34,296	1,1264	79,7	135,3	21,0	134,5	1	0	800
3	01.09.2016	08:25:29	28,401	0,7363	20,913	33,573	0,7881	79,0	92,8	21,6	95,2	1	0	400
3	01.09.2016	08:30:29	28,028	0,5652	15,842	33,158	0,6008	79,5	73,5	21,6	73,5	1	0	400
3	01.09.2016	08:35:29	28,183	0,4696	13,233	32,919	0,5039	79,8	60,5	21,4	61,0	1	0	400
3	01.09.2016	08:40:29	27,672	0,3309	9,158	32,370	0,3588	78,9	42,2	21,1	42,9	1	0	400
3	01.09.2016	08:45:29	27,054	0,2263	6,123	31,815	0,2445	78,7	27,2	20,3	28,6	1	0	400
3	01.09.2016	08:50:29	27,595	0,3339	9,214	32,583	0,3574	79,1	40,3	20,0	41,5	1	0	400
3	01.09.2016	08:55:29	28,898	0,8140	23,523	34,074	0,8585	80,4	100,2	20,2	99,5	1	0	400
3	01.09.2016	09:00:17	29,590	1,0482	31,015	34,344	1,1245	80,3	130,3	21,1	132,4	1	0	800
3	01.09.2016	09:05:17	29,243	1,1012	32,201	34,239	1,1745	80,1	136,1	22,0	141,7	1	0	800
3	01.09.2016	09:10:13	29,652	1,4933	44,279	34,476	1,6278	78,9	188,3	23,6	202,3	1	0	800
3	01.09.2016	09:15:13	29,325	2,0750	60,848	34,798	2,2319	78,3	256,9	25,0	263,0	1	0	1200
3	01.09.2016	09:20:11	29,741	2,9518	87,789	35,300	3,2326	76,9	380,0	25,5	400,2	1	1	1600
3	01.09.2016	09:25:17	28,842	1,1551	33,316	33,680	1,2670	78,1	148,1	26,0	147,4	1	0	800
3	01.09.2016	09:30:29	27,089	0,4637	12,560	32,282	0,4987	78,0	57,3	25,0	58,3	1	0	400
3	01.09.2016	09:35:29	28,093	0,7876	22,127	33,528	0,8378	78,8	95,5	23,4	94,1	1	0	400
3	01.09.2016	09:40:16	29,060	1,6771	48,734	34,715	1,8027	77,9	218,3	24,0	168,5	1	0	800
3	01.09.2016	09:45:17	28,472	0,8389	23,885	33,440	0,9056	78,9	102,9	24,2	103,9	1	0	800
3	01.09.2016	09:50:19	28,388	0,8854	25,134	33,623	0,9366	79,8	106,7	23,8	108,2	1	0	800
3	01.09.2016	09:55:17	29,188	1,5503	45,252	34,444	1,6570	79,3	193,0	24,5	192,5	1	0	800
3	01.09.2016	10:00:13	29,661	2,3109	68,544	34,848	2,5083	78,4	286,4	26,3	269,2	1	0	1200
