Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
6	02.05.2016	08:25:32	73,246	0,4829	35,373	86,770	0,5569	73,2	205,0	13,3	234,7	2	0	300
6	02.05.2016	08:30:26	74,666	0,6109	45,611	87,731	0,7044	73,8	258,9	13,9	300,9	2	0	300
6	02.05.2016	08:35:26	74,203	0,6522	48,395	87,652	0,7480	73,8	274,7	14,8	315,2	2	0	300
6	02.05.2016	08:40:26	73,693	0,6755	49,780	87,584	0,7687	73,9	282,5	15,1	320,2	2	0	300
6	02.05.2016	08:45:26	74,258	0,6998	51,965	87,531	0,8050	73,7	295,5	15,9	331,1	2	0	300
6	02.05.2016	08:50:23	73,127	0,7259	53,085	87,508	0,8223	73,8	303,7	16,1	337,0	2	0	400
6	02.05.2016	08:55:23	73,092	0,7843	57,327	87,594	0,8863	73,8	326,7	16,9	361,2	2	0	400
6	02.05.2016	09:00:23	73,638	0,9023	66,445	87,973	1,0187	74,1	375,7	17,3	413,4	2	0	400
6	02.05.2016	09:05:23	73,163	0,9331	68,268	87,800	1,0486	74,1	387,0	18,1	420,4	2	0	400
6	02.05.2016	09:10:21	72,325	0,9926	71,789	87,841	1,1037	74,0	407,8	18,9	442,2	2	0	500
6	02.05.2016	09:15:21	73,166	0,9949	72,795	87,769	1,1177	74,2	413,8	19,3	445,4	2	0	500
6	02.05.2016	09:20:21	73,615	1,0088	74,262	87,645	1,1446	74,0	424,3	20,0	454,2	2	0	500
6	02.05.2016	09:25:21	73,320	0,9217	67,579	87,105	1,0543	73,6	389,6	20,2	437,6	2	0	400
6	02.05.2016	09:30:21	72,337	1,0744	77,720	87,561	1,1988	74,0	445,7	20,6	472,8	2	0	500
6	02.05.2016	09:35:21	72,620	1,1148	80,954	87,617	1,2504	73,9	464,2	21,1	490,0	2	0	500
6	02.05.2016	09:40:21	73,911	1,1933	88,196	88,497	1,3431	74,2	498,6	19,1	528,6	2	0	500
6	02.05.2016	09:45:19	72,697	1,2333	89,654	88,174	1,3746	74,0	511,5	20,3	541,3	2	0	600
6	02.05.2016	09:50:19	72,829	1,2723	92,658	87,948	1,4231	74,0	530,9	20,8	558,3	2	0	600
6	02.05.2016	09:55:19	72,845	1,2288	89,515	87,892	1,3764	74,0	514,2	21,0	538,1	2	0	600
6	02.05.2016	10:00:19	72,704	1,2710	92,409	87,983	1,4196	74,0	533,9	21,3	557,4	2	0	600
6	02.05.2016	10:05:19	73,012	1,3850	101,121	87,898	1,5577	73,9	583,9	22,6	611,8	2	0	600
6	02.05.2016	10:10:19	71,862	1,4677	105,470	87,750	1,6303	73,7	611,1	23,4	637,6	2	0	700
6	02.05.2016	10:15:19	71,621	1,4871	106,505	87,461	1,6548	73,6	621,2	24,5	647,2	2	0	700
6	02.05.2016	10:20:19	71,878	1,4330	102,998	87,763	1,5883	73,9	594,3	23,1	608,6	2	0	600
6	02.05.2016	10:25:19	71,535	1,4251	101,944	87,289	1,5857	73,7	593,9	25,0	617,2	2	0	600
6	02.05.2016	10:30:19	71,788	1,4895	106,929	87,533	1,6606	73,6	622,3	24,5	645,4	2	0	700
6	02.05.2016	10:35:19	73,198	1,4742	107,906	87,989	1,6633	73,7	623,3	23,0	645,6	2	0	700
6	02.05.2016	10:40:19	73,037	1,4988	109,470	87,957	1,6882	73,7	632,6	23,3	656,7	2	0	700
6	02.05.2016	10:45:19	71,249	1,5198	108,284	87,905	1,6728	73,6	628,8	22,9	647,4	2	0	700
6	02.05.2016	10:50:18	71,589	1,7032	121,930	87,987	1,8806	73,7	708,4	24,7	734,2	2	0	800
6	02.05.2016	10:55:18	72,392	1,6953	122,729	87,647	1,9078	73,4	719,1	25,0	745,4	2	0	800
6	02.05.2016	11:00:18	71,528	1,7735	126,853	87,229	1,9849	73,3	748,3	27,6	774,1	2	0	800
6	02.05.2016	11:05:18	70,896	1,8040	127,897	87,213	2,0013	73,3	755,6	26,2	786,8	2	0	800
6	02.05.2016	11:10:17	70,607	1,9187	135,473	87,788	2,1097	73,1	795,8	25,6	828,1	2	0	800
