
27.01.2016	12:20:17
V	I	G
[V]	[A]	[W/m²]
-0,5298	0,0696	33,1149
-0,0353	0,0694	32,8668
0,3918	0,0684	32,9377
1,1175	0,0687	32,9022
1,5638	0,0680	32,9377
2,0166	0,0684	32,9377
2,5336	0,0681	32,9731
2,9318	0,0678	32,9731
3,3878	0,0680	32,9731
3,7635	0,0677	32,9731
4,1905	0,0676	32,9377
4,6016	0,0678	32,9731
4,9741	0,0675	33,0086
5,3722	0,0671	32,9731
5,7351	0,0672	33,0086
6,1301	0,0671	32,9731
6,4929	0,0675	33,0086
6,8751	0,0661	32,9731
7,2090	0,0666	33,0086
7,6072	0,0667	33,0086
7,9476	0,0666	33,0086
8,3008	0,0661	32,8313
8,7215	0,0665	33,0086
9,0618	0,0657	32,9377
9,4376	0,0660	32,9731
9,7940	0,0654	32,9731
10,1697	0,0657	32,9731
10,5004	0,0659	32,9377
10,8440	0,0657	33,0086
11,2615	0,0654	32,9731
11,6276	0,0648	33,0086
11,9711	0,0644	32,9022
12,3436	0,0648	32,9377
12,6776	0,0650	32,9022
13,0372	0,0649	32,9377
13,3551	0,0642	32,9377
13,5703	0,0640	32,9377
13,4964	0,0640	32,8668
13,4515	0,0635	32,9731
14,0809	0,0638	32,9022
14,4534	0,0635	32,9377
14,8548	0,0634	32,9022
15,4424	0,0633	32,9377
15,9562	0,0628	32,8668
16,4314	0,0629	32,9377
16,7044	0,0624	32,8668
17,1122	0,0623	32,9377
17,4847	0,0623	32,9022
17,8379	0,0619	32,9377
18,2200	0,0621	33,0086
18,5668	0,0613	32,9377
18,8944	0,0610	32,8668
19,2155	0,0604	32,9022
19,5559	0,0606	33,0086
19,9251	0,0605	32,9377
20,2559	0,0605	32,9377
20,5481	0,0595	32,9022
20,8660	0,0595	32,9022
21,2192	0,0596	32,9731
21,5404	0,0585	32,9377
21,8486	0,0585	32,9377
22,2018	0,0592	33,0086
22,5069	0,0586	33,0086
22,8280	0,0586	32,9022
23,1748	0,0580	32,9731
23,4831	0,0575	32,9022
23,7849	0,0568	32,8668
24,0643	0,0569	32,9731
24,3854	0,0565	32,9377
24,6969	0,0561	32,9022
25,0052	0,0561	32,9377
25,3134	0,0552	33,0086
25,6506	0,0556	32,9022
25,9396	0,0550	32,9377
25,8979	0,0548	32,9377
25,8208	0,0548	33,0440
26,0135	0,0542	32,9022
26,4534	0,0534	32,9377
26,8195	0,0529	33,0086
27,2787	0,0530	32,9022
27,6255	0,0516	32,9731
28,0750	0,0523	32,9377
28,4315	0,0514	32,9022
28,7526	0,0514	33,0086
29,0705	0,0505	32,9377
29,3370	0,0500	32,9022
29,6292	0,0496	33,0086
29,9150	0,0491	32,9731
30,1591	0,0492	32,9377
30,4449	0,0478	33,0440
30,6793	0,0478	32,9022
30,9715	0,0477	33,1149
31,2187	0,0466	32,9022
31,4628	0,0460	33,0086
31,7325	0,0455	33,0086
31,9701	0,0458	32,9377
32,1821	0,0450	32,9022
32,4422	0,0443	33,0086
32,6798	0,0440	33,0086
32,9303	0,0427	32,9731
33,1808	0,0421	32,8668
33,4055	0,0413	32,9022
33,6207	0,0411	32,9377
33,8326	0,0406	32,9731
34,0734	0,0404	32,9022
34,2725	0,0400	32,9377
34,5166	0,0391	32,9731
34,7285	0,0385	32,9377
34,9244	0,0372	32,8668
35,1203	0,0369	33,1149
35,3354	0,0364	32,9377
35,3515	0,0364	33,0440
35,0015	0,0357	32,9731
35,1203	0,0345	32,9377
35,2937	0,0337	32,8668
35,7015	0,0335	32,9377
35,8524	0,0325	32,8668
36,2121	0,0318	32,9731
36,5557	0,0313	32,9731
36,8896	0,0307	32,9731
37,0213	0,0292	32,7604
37,2396	0,0291	33,0440
37,4355	0,0283	32,9377
37,5768	0,0276	33,0086
37,7309	0,0275	32,9731
37,8722	0,0264	32,9377
38,0199	0,0258	32,8313
38,1644	0,0250	33,0440
38,3186	0,0243	32,9731
38,4502	0,0236	32,9731
38,5723	0,0236	32,9022
38,6718	0,0224	33,0086
38,7810	0,0217	32,9731
38,8998	0,0209	33,1504
39,0347	0,0204	32,8313
39,1374	0,0195	33,0086
39,2627	0,0193	32,9022
39,3494	0,0188	32,9377
39,4489	0,0182	33,0086
39,5484	0,0177	33,0440
39,6769	0,0167	32,9731
39,7636	0,0162	32,9731
39,8342	0,0158	32,9022
39,9306	0,0153	33,0440
39,9948	0,0147	32,8668
40,1104	0,0146	33,0440
40,1746	0,0139	32,8313
40,2485	0,0135	33,1504
40,1714	0,0125	32,9022
39,8053	0,0120	33,0440
39,6544	0,0121	32,8313
39,9145	0,0117	33,0086
40,0012	0,0110	32,9377
40,1232	0,0108	32,9731
40,2292	0,0099	32,9731
40,6017	0,0096	33,0086
40,6852	0,0090	32,9022
40,7783	0,0093	33,0440
40,8425	0,0087	32,8313

27.01.2016	12:25:17
V	I	G
[V]	[A]	[W/m²]
0,3725	0,0640	31,4840
0,7707	0,0640	30,3140
1,1046	0,0640	31,5195
1,4611	0,0635	30,3140
1,8464	0,0639	31,5549
2,1996	0,0632	30,4204
2,5432	0,0642	31,5195
2,9318	0,0635	30,4204
3,2433	0,0633	31,4840
3,6382	0,0642	30,3140
3,9947	0,0634	31,6258
4,3286	0,0634	30,3140
4,6722	0,0630	31,5195
5,0608	0,0632	30,4558
5,3851	0,0628	31,5549
5,7704	0,0633	30,4204
6,0434	0,0629	31,5549
6,4480	0,0626	30,3495
6,7787	0,0632	31,5549
7,1512	0,0624	30,3140
7,5077	0,0626	31,6258
7,8416	0,0622	30,4204
8,1948	0,0626	31,5904
8,5288	0,0621	30,4558
