Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
6	01.04.2016	07:20:52	27,028	0,0110	0,298	27,300	0,0150	72,6	5,8	2,9	0,9	2	0	100
6	01.04.2016	07:25:52	47,535	0,0129	0,612	52,778	0,0224	51,8	8,5	3,1	5,0	2	0	100
6	01.04.2016	07:30:52	53,517	0,0169	0,906	63,233	0,0302	47,4	11,0	3,3	9,3	2	0	100
6	01.04.2016	07:35:52	53,665	0,0218	1,172	68,493	0,0352	48,6	13,3	3,6	12,0	2	0	100
6	01.04.2016	07:40:52	54,368	0,0281	1,527	71,943	0,0424	50,1	16,0	3,8	15,4	2	0	100
6	01.04.2016	07:45:52	55,713	0,0347	1,934	74,116	0,0501	52,1	18,8	3,9	17,9	2	0	100
6	01.04.2016	07:50:52	59,949	0,0390	2,338	75,763	0,0577	53,5	21,6	3,9	21,1	2	0	100
6	01.04.2016	07:55:52	62,967	0,0455	2,866	76,850	0,0658	56,7	24,7	4,1	24,7	2	0	100
6	01.04.2016	08:00:52	64,807	0,0538	3,490	78,392	0,0804	55,4	27,4	4,6	28,1	2	0	100
6	01.04.2016	08:05:52	67,017	0,0648	4,340	79,633	0,0919	59,3	54,4	4,8	104,8	2	0	100
6	01.04.2016	08:10:52	70,032	0,1447	10,137	83,526	0,1829	66,4	40,2	5,4	98,0	2	0	100
6	01.04.2016	08:15:52	73,057	0,2293	16,749	85,632	0,2805	69,7	59,5	5,9	111,1	2	0	100
6	01.04.2016	08:20:44	71,448	0,2309	16,494	85,264	0,2806	68,9	111,8	6,4	151,5	2	0	200
6	01.04.2016	08:25:32	73,262	0,2852	20,894	86,293	0,3378	71,7	153,4	6,9	189,1	2	0	200
6	01.04.2016	08:30:32	72,938	0,3048	22,233	86,308	0,3637	70,8	128,7	7,6	164,4	2	0	200
6	01.04.2016	08:35:30	74,232	0,4499	33,399	87,955	0,5167	73,5	206,3	8,1	254,2	2	0	300
6	01.04.2016	08:40:52	72,537	0,3695	26,800	86,989	0,4272	72,1	64,0	8,6	102,3	2	0	100
6	01.04.2016	08:45:26	70,520	0,1704	12,015	83,756	0,2149	66,7	255,8	8,9	335,8	2	0	300
6	01.04.2016	08:50:26	66,195	0,1089	7,210	81,692	0,1422	62,1	207,7	8,0	245,6	2	0	300
6	01.04.2016	08:55:26	72,553	0,2712	19,677	86,238	0,3289	69,4	229,8	8,7	267,3	2	0	300
6	01.04.2016	09:00:26	75,545	0,5087	38,429	88,556	0,5895	73,6	230,7	9,5	269,4	2	0	300
6	01.04.2016	09:05:26	74,431	0,5268	39,213	88,344	0,6051	73,4	228,8	9,9	261,7	2	0	300
6	01.04.2016	09:10:26	75,468	0,6635	50,072	88,893	0,7587	74,2	282,7	10,6	319,3	2	0	300
6	01.04.2016	09:15:26	75,083	0,7114	53,418	89,058	0,8067	74,4	300,2	10,9	336,7	2	0	400
6	01.04.2016	09:20:23	75,183	0,7648	57,500	89,112	0,8665	74,5	322,0	11,6	357,8	2	0	400
6	01.04.2016	09:25:26	74,457	0,6439	47,940	88,301	0,7366	73,7	274,2	12,0	304,1	2	0	300
6	01.04.2016	09:30:23	75,655	0,8582	64,923	89,452	0,9737	74,5	362,4	12,3	396,8	2	0	400
6	01.04.2016	09:35:23	74,804	0,9194	68,772	89,581	1,0298	74,6	383,5	12,7	416,8	2	0	400
6	01.04.2016	09:40:21	75,414	0,9697	73,125	89,444	1,0970	74,5	408,7	13,9	441,7	2	0	500
6	01.04.2016	09:45:25	74,476	0,8626	64,241	88,710	0,9736	74,4	365,0	14,8	377,8	2	0	400
6	01.04.2016	09:50:21	74,158	1,0966	81,323	89,079	1,2260	74,5	457,5	16,4	489,8	2	0	500
6	01.04.2016	09:55:21	73,895	1,0395	76,810	89,010	1,1630	74,2	433,1	15,8	471,4	2	0	500
6	01.04.2016	10:00:21	74,441	1,1838	88,125	89,533	1,3200	74,6	492,1	16,0	524,3	2	0	500
6	01.04.2016	10:05:21	73,596	1,0547	77,619	88,866	1,1748	74,3	439,3	16,3	461,0	2	0	500
6	01.04.2016	10:10:19	73,744	1,2671	93,442	89,156	1,4087	74,4	527,4	17,4	559,6	2	0	600
6	01.04.2016	10:15:21	73,542	1,1501	84,580	88,903	1,2811	74,3	480,8	17,5	505,7	2	0	500
6	01.04.2016	10:20:20	73,782	1,2672	93,500	89,200	1,4090	74,4	528,1	17,5	557,6	2	0	600
6	01.04.2016	10:25:19	74,682	1,3574	101,372	89,351	1,5300	74,2	573,5	18,0	606,1	2	0	600
6	01.04.2016	10:30:19	73,394	1,3760	100,993	89,206	1,5268	74,2	573,8	18,0	601,4	2	0	600
6	01.04.2016	10:35:19	73,333	1,3995	102,627	89,057	1,5570	74,0	582,6	18,8	611,3	2	0	600
6	01.04.2016	10:40:19	73,156	1,5115	110,573	88,973	1,6805	74,0	631,7	19,9	663,0	2	0	700
6	01.04.2016	10:45:19	73,474	1,5344	112,739	88,774	1,7198	73,8	646,4	20,3	678,2	2	0	700
6	01.04.2016	10:50:19	72,379	1,5789	114,281	88,394	1,7528	73,8	659,0	21,9	689,1	2	0	700
6	01.04.2016	10:55:19	73,034	1,5489	113,121	88,283	1,7390	73,7	653,0	22,5	689,6	2	0	700
6	01.04.2016	11:00:19	72,527	1,6718	121,249	88,488	1,8554	73,9	701,4	22,7	709,8	2	0	700
6	01.04.2016	11:05:18	72,848	1,6697	121,634	88,143	1,8762	73,5	707,0	23,5	737,9	2	0	800
6	01.04.2016	11:10:18	71,702	1,7221	123,476	88,008	1,9076	73,5	717,9	24,2	748,5	2	0	800
6	01.04.2016	11:15:18	71,644	1,8251	130,758	88,518	2,0106	73,5	757,8	23,9	790,5	2	0	800
6	01.04.2016	11:20:19	71,384	1,4458	103,209	87,206	1,6137	73,3	609,2	24,8	643,1	2	0	700
6	01.04.2016	11:25:19	71,364	1,4851	105,983	87,870	1,6428	73,4	617,2	23,8	643,8	2	0	700
6	01.04.2016	11:30:18	72,453	1,6339	118,379	88,306	1,8236	73,5	685,6	23,1	727,9	2	0	700
6	01.04.2016	11:35:18	72,325	1,8309	132,417	88,666	2,0329	73,5	769,6	23,5	806,1	2	0	800
6	01.04.2016	11:40:19	72,543	1,3224	95,933	87,556	1,4868	73,7	576,7	22,7	570,5	2	0	600
6	01.04.2016	11:45:18	72,732	1,7484	127,169	89,026	1,9390	73,7	746,3	22,0	783,2	2	0	800
6	01.04.2016	11:50:18	72,106	1,8646	134,450	88,626	2,0673	73,4	780,8	23,1	814,5	2	0	800
6	01.04.2016	11:55:18	71,547	1,9052	136,313	88,458	2,1036	73,3	801,8	23,8	828,8	2	0	900
6	01.04.2016	12:00:17	72,113	1,8942	136,594	88,051	2,1208	73,1	804,5	24,5	846,3	2	0	900
