Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
6	27.01.2016	12:21:28	58,603	0,0496	2,904	73,278	0,0762	52,0	28,9	11,4	29,0	2	0	100
6	27.01.2016	12:26:28	57,923	0,0530	3,069	73,558	0,0786	53,1	29,7	11,6	29,3	2	0	100
6	27.01.2016	12:31:28	50,784	0,0228	1,159	64,327	0,0418	43,1	15,8	11,7	15,9	2	0	100
6	27.01.2016	12:36:28	52,143	0,0336	1,753	69,724	0,0533	47,1	20,5	11,4	19,5	2	0	100
6	27.01.2016	12:41:28	59,573	0,0503	2,996	73,672	0,0768	53,0	29,3	11,3	27,0	2	0	100
6	27.01.2016	12:46:28	58,228	0,0565	3,293	74,362	0,0816	54,3	31,5	11,3	29,5	2	0	100
6	27.01.2016	12:51:28	59,589	0,0530	3,158	74,070	0,0789	54,0	30,2	11,3	27,9	2	0	100
6	27.01.2016	12:56:28	57,101	0,0454	2,592	72,749	0,0701	50,8	26,9	11,3	25,4	2	0	100
6	27.01.2016	13:01:28	55,948	0,0367	2,052	70,928	0,0603	48,0	22,8	11,2	22,0	2	0	100
6	27.01.2016	13:06:28	56,507	0,0456	2,578	72,711	0,0686	51,7	26,6	11,3	24,9	2	0	100
6	27.01.2016	13:11:28	58,507	0,0670	3,918	75,356	0,0949	54,8	35,4	11,4	34,9	2	0	100
6	27.01.2016	13:16:28	59,833	0,0568	3,398	74,527	0,0848	53,8	31,8	11,4	30,6	2	0	100
6	27.01.2016	13:21:28	63,369	0,0711	4,508	76,068	0,1041	56,9	39,2	11,6	39,0	2	0	100
6	27.01.2016	13:26:28	57,364	0,0497	2,850	73,334	0,0753	51,6	28,7	11,7	28,1	2	0	100
6	27.01.2016	13:31:28	57,942	0,0541	3,134	73,901	0,0788	53,8	30,4	11,7	29,3	2	0	100
6	28.01.2016	08:56:03	49,920	0,0210	1,047	65,672	0,0339	47,0	14,4	3,7	12,9	2	0	100
6	28.01.2016	09:01:03	55,928	0,0250	1,400	69,468	0,0405	49,8	16,0	3,4	14,3	2	0	100
6	28.01.2016	09:06:03	55,887	0,0303	1,693	71,411	0,0468	50,7	18,4	3,9	17,5	2	0	100
6	28.01.2016	09:11:03	57,412	0,0359	2,063	73,057	0,0540	52,3	21,3	3,9	20,2	2	0	100
6	28.01.2016	09:16:03	59,091	0,0427	2,522	74,491	0,0620	54,6	24,6	3,8	24,7	2	0	100
6	28.01.2016	09:21:03	58,758	0,0502	2,948	75,405	0,0705	55,5	28,2	4,1	28,1	2	0	100
6	28.01.2016	09:26:03	60,931	0,0569	3,468	76,341	0,0796	57,1	32,1	4,5	32,4	2	0	100
6	28.01.2016	09:31:03	60,976	0,0648	3,949	77,029	0,0886	57,9	35,7	4,5	36,1	2	0	100
6	28.01.2016	09:36:03	63,083	0,0722	4,558	77,846	0,0981	59,7	40,0	4,6	40,8	2	0	100
6	28.01.2016	09:41:03	63,899	0,0779	4,977	78,227	0,1063	59,8	42,6	4,7	44,0	2	0	100
6	28.01.2016	09:46:03	62,980	0,0878	5,531	78,723	0,1149	61,1	46,8	5,0	48,1	2	0	100
6	28.01.2016	09:51:03	66,362	0,0888	5,893	78,953	0,1216	61,4	55,3	5,2	78,0	2	0	100
6	28.01.2016	09:55:30	65,665	0,1111	7,298	79,979	0,1440	63,4	250,4	5,5	269,8	2	0	300
6	28.01.2016	10:00:30	72,999	0,4660	34,017	86,064	0,5457	72,4	268,3	7,4	284,8	2	0	300
6	28.01.2016	10:05:38	73,037	0,6296	45,987	86,450	0,7289	73,0	206,5	9,2	144,7	2	0	300
6	28.01.2016	10:10:30	72,951	0,6726	49,064	86,235	0,7811	72,8	294,9	10,4	306,6	2	0	300
6	28.01.2016	10:15:13	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	11,3	339,5	2	0	100
