Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
5	01.08.2016	06:30:44	35,091	0,0353	1,240	41,344	0,0409	73,3	8,6	14,8	1,8	2	0	400
5	01.08.2016	06:35:44	35,563	0,0597	2,124	43,296	0,0654	75,0	13,6	14,8	10,4	2	0	400
5	01.08.2016	06:40:44	36,784	0,0828	3,046	44,397	0,0911	75,3	18,5	14,8	17,2	2	0	400
5	01.08.2016	06:45:44	37,005	0,0932	3,450	44,694	0,1014	76,1	20,7	15,1	20,4	2	0	400
5	01.08.2016	06:50:44	38,219	0,1052	4,022	45,095	0,1176	75,8	23,6	15,2	23,6	2	0	400
5	01.08.2016	06:55:44	37,795	0,1273	4,812	45,569	0,1388	76,1	28,5	15,3	28,3	2	0	400
5	01.08.2016	07:00:44	38,524	0,1241	4,782	45,497	0,1384	75,9	29,8	15,6	29,5	2	0	400
5	01.08.2016	07:05:44	38,010	0,1189	4,518	45,325	0,1308	76,2	29,2	15,7	28,3	2	0	400
5	01.08.2016	07:10:44	37,538	0,1034	3,882	44,911	0,1119	77,2	26,2	15,7	25,2	2	0	400
5	01.08.2016	07:15:44	36,970	0,0882	3,261	44,432	0,0960	76,4	21,7	15,7	20,6	2	0	400
5	01.08.2016	07:20:44	37,368	0,1024	3,827	44,839	0,1111	76,8	25,7	15,7	24,7	2	0	400
5	01.08.2016	07:25:44	37,927	0,1143	4,336	45,209	0,1246	77,0	28,7	15,8	27,7	2	0	400
5	01.08.2016	07:30:44	38,338	0,1197	4,590	45,332	0,1316	76,9	29,9	15,8	28,8	2	0	400
5	01.08.2016	07:35:44	38,646	0,1477	5,708	45,871	0,1607	77,4	36,2	15,9	35,1	2	0	400
5	01.08.2016	07:40:44	39,796	0,2074	8,255	46,779	0,2268	77,8	50,4	16,1	50,8	2	0	400
5	01.08.2016	07:45:44	39,943	0,2504	10,000	47,186	0,2683	79,0	62,0	16,2	62,4	2	0	400
