
01.02.2016	14:35:38
V	I	G
[V]	[A]	[W/m²]
2,2735	0,3819	59,5998
4,3158	0,3815	59,6353
6,3966	0,3806	59,7771
8,6508	0,3816	59,7771
10,6257	0,3807	59,4580
12,6744	0,3798	59,7416
14,7648	0,3793	59,7416
16,8392	0,3787	60,0607
19,0999	0,3790	59,7416
21,0105	0,3788	59,5998
23,0175	0,3780	59,6353
25,2524	0,3780	60,0607
27,2915	0,3773	59,5998
29,2599	0,3756	60,0253
31,3600	0,3760	59,7771
33,4312	0,3755	59,7416
35,2808	0,3750	59,5998
37,4869	0,3749	60,0607
39,3526	0,3741	59,3871
41,4270	0,3724	60,0962
43,4949	0,3724	59,5289
45,3060	0,3704	59,8480
47,4447	0,3695	59,8480
49,4291	0,3696	59,8125
51,2723	0,3676	59,5289
53,3243	0,3632	60,0962
55,1964	0,3534	59,5998
57,0685	0,3346	60,0253
58,7093	0,3065	59,4580
60,1800	0,2641	59,9898
61,3778	0,2122	59,5289
62,4182	0,1553	60,0607
62,9063	0,1060	59,5644
63,4939	0,0696	60,0253
63,5774	0,0431	59,7771
63,8568	0,0285	59,8480
63,7797	0,0185	59,5644
63,9050	0,0135	60,0607
63,8825	0,0107	59,4934
63,9242	0,0079	60,0253
64,0527	0,0066	59,9189
64,0559	0,0060	59,7771
63,8921	0,0047	59,5289
63,9885	0,0045	60,0962

01.02.2016	14:40:38
V	I	G
[V]	[A]	[W/m²]
2,5272	0,4225	66,5844
4,8520	0,4223	66,3363
7,0934	0,4213	66,9035
9,4215	0,4212	66,4426
11,6629	0,4201	66,6554
14,0263	0,4205	66,0881
16,3608	0,4196	66,5844
18,7274	0,4194	66,4426
20,9784	0,4177	66,9035
23,1684	0,4174	66,3363
25,4419	0,4164	66,7972
27,6608	0,4160	66,3363
29,9825	0,4153	66,7972
32,2784	0,4146	66,4426
34,5712	0,4137	66,9035
36,8447	0,4135	66,5490
39,0122	0,4123	66,8681
41,0866	0,4117	66,4426
43,4628	0,4103	66,8326
45,6882	0,4098	66,5135
47,9071	0,4082	66,9744
50,0457	0,4072	66,4781
52,2068	0,4041	66,8681
54,3775	0,3976	66,4426
56,5290	0,3819	66,8681
58,4460	0,3533	66,4426
60,1640	0,3073	66,9035
61,4260	0,2442	66,4781
62,5659	0,1759	66,8681
63,2660	0,1142	66,3717
63,6963	0,0707	66,8681
63,9178	0,0422	66,3717
63,9917	0,0264	66,7972
64,2165	0,0169	66,5135
64,2646	0,0114	66,9035
64,3224	0,0087	66,3717
64,3417	0,0069	66,8681
64,2871	0,0053	66,4781
64,3321	0,0047	66,9035
64,3610	0,0052	66,2299

01.02.2016	14:45:38
V	I	G
[V]	[A]	[W/m²]
3,0859	0,5132	80,5892
5,8057	0,5121	80,8373
8,6797	0,5120	80,2701
11,5569	0,5118	80,7664
14,3956	0,5104	80,5892
17,0287	0,5092	80,9083
19,9123	0,5095	80,2346
22,7060	0,5081	81,0855
25,4034	0,5068	80,2701
28,1842	0,5071	80,6246
31,0357	0,5059	80,5537
33,7620	0,5049	81,0501
36,3951	0,5037	80,2701
39,1535	0,5044	80,6955
41,9375	0,5022	80,5892
44,5097	0,5000	80,9083
47,2488	0,4984	80,2701
49,9590	0,4972	80,9083
52,6178	0,4936	80,5892
55,1193	0,4813	80,8373
57,7203	0,4539	80,4828
59,9071	0,3996	81,0855
61,7953	0,3148	80,2701
63,2049	0,2148	80,9792
63,9917	0,1268	80,5892
64,3288	0,0704	80,8019
64,5633	0,0390	80,2701
64,7046	0,0234	80,7310
64,8234	0,0152	80,4473
64,8266	0,0108	81,0501
64,8715	0,0087	80,5537
64,8972	0,0069	81,0855
64,8169	0,0050	80,5892
64,7656	0,0044	80,9083
64,7816	0,0044	80,3410

01.02.2016	14:50:38
V	I	G
[V]	[A]	[W/m²]
3,4841	0,5906	94,0266
6,7466	0,5885	93,6720
10,0380	0,5888	94,0266
13,2235	0,5863	93,6011
16,4346	0,5863	93,8139
19,6522	0,5860	93,6366
22,8280	0,5842	94,2039
25,9236	0,5824	93,6011
29,2471	0,5827	94,0620
32,3683	0,5800	93,6720
35,5120	0,5796	93,8848
38,7200	0,5785	93,6720
41,7320	0,5764	94,0266
44,8918	0,5760	93,4239
47,9713	0,5726	94,1330
50,9962	0,5711	93,3884
54,1303	0,5638	94,2039
56,9914	0,5357	93,5302
59,6887	0,4778	93,8139
61,9462	0,3741	93,6366
63,3976	0,2428	94,0620
64,3417	0,1332	93,4593
64,8330	0,0678	94,2393
64,8619	0,0350	93,4593
65,0160	0,0207	93,7784
65,1348	0,0136	93,6720
65,0963	0,0093	94,1330
64,9358	0,0074	93,4948
65,1637	0,0072	93,9557
65,0610	0,0063	93,6366
65,1702	0,0053	93,8139

01.02.2016	14:55:38
V	I	G
[V]	[A]	[W/m²]
2,2510	0,3848	61,0889
4,4828	0,3854	60,6635
6,4672	0,3837	60,9116
8,7086	0,3846	60,8407
10,7027	0,3837	60,8762
12,9216	0,3847	60,7344
15,0121	0,3833	61,0889
16,9452	0,3827	60,5926
19,2701	0,3830	60,9471
21,1775	0,3817	60,8407
23,3579	0,3816	60,8053
25,4194	0,3801	60,9471
27,4456	0,3804	60,8053
29,5297	0,3792	60,8762
31,5912	0,3796	60,8407
33,6175	0,3783	60,9471
35,7625	0,3783	60,9826
37,6731	0,3773	60,5571
39,7700	0,3771	61,1598
41,8476	0,3771	60,6635
43,7358	0,3749	60,8762
45,8872	0,3742	60,9116
47,7240	0,3730	60,7344
49,8691	0,3714	60,9116
51,8150	0,3700	60,8407
53,7867	0,3637	60,9471
