Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
3	02.03.2016	12:10:12	31,262	4,4093	137,846	37,523	4,6669	78,7	504,3	12,2	645,8	1	1	600
3	02.03.2016	12:15:09	30,699	8,0365	246,716	37,924	8,7256	74,6	942,2	14,7	983,7	1	2	1000
3	02.03.2016	12:20:09	30,589	7,7286	236,410	37,006	8,8691	72,0	942,2	18,7	979,8	1	2	1000
3	01.03.2016	12:25:10	27,634	7,1741	198,251	36,396	7,9538	68,5	821,4	21,6	675,5	1	2	800
3	01.03.2016	12:30:25	28,705	1,6637	47,756	35,658	1,7337	77,3	187,5	13,9	192,5	1	0	200
3	01.03.2016	12:35:25	31,082	1,2934	40,200	35,672	1,4289	78,9	153,2	12,4	157,8	1	0	200
3	01.03.2016	12:40:19	30,221	2,2828	68,988	36,153	2,4067	79,3	254,2	13,8	382,3	1	0	400
3	01.03.2016	12:45:25	30,615	0,9345	28,608	35,201	1,0251	79,3	109,2	12,2	113,2	1	0	200
3	01.03.2016	12:50:45	29,193	0,8563	24,998	35,477	0,8927	78,9	96,3	9,4	98,0	1	0	100
3	01.03.2016	12:55:25	31,449	1,5334	48,225	36,671	1,6366	80,4	180,4	8,2	176,2	1	0	200
3	01.03.2016	13:00:18	32,129	2,0112	64,619	37,085	2,1881	79,6	240,5	8,5	242,2	1	0	300
3	01.03.2016	13:05:25	31,316	1,5177	47,529	36,400	1,6315	80,0	177,4	9,1	182,3	1	0	200
3	01.03.2016	13:10:45	29,443	0,5741	16,902	35,087	0,6047	79,7	65,2	7,5	59,4	1	0	100
3	01.03.2016	13:15:09	30,813	6,4834	199,776	38,301	6,7765	77,0	743,9	10,4	956,9	1	2	900
3	01.03.2016	13:20:45	30,917	0,5722	17,692	35,112	0,6374	79,1	65,9	7,9	69,6	1	0	100
3	01.03.2016	13:25:45	29,619	0,8726	25,847	35,885	0,9053	79,6	95,2	7,0	100,7	1	0	100
3	01.03.2016	13:30:10	30,172	7,3005	220,273	37,853	7,7032	75,5	840,0	12,2	875,1	1	2	900
3	01.03.2016	13:35:10	29,964	7,1919	215,499	37,343	7,6788	75,2	832,8	14,0	869,2	1	2	900
3	01.03.2016	13:40:10	29,949	7,0354	210,708	36,711	7,7671	73,9	833,3	17,9	872,8	1	2	900
3	01.03.2016	13:45:18	27,353	2,0308	55,549	34,604	2,1056	76,2	227,7	18,1	237,4	1	0	300
3	01.03.2016	13:50:18	27,970	2,4140	67,519	35,366	2,4978	76,4	265,7	17,2	266,7	1	0	300
3	01.03.2016	13:55:19	28,973	1,8770	54,383	35,198	1,9738	78,3	211,1	16,8	221,5	1	0	300
3	01.03.2016	14:00:10	29,539	7,1878	212,325	37,537	7,5136	75,3	819,3	15,0	855,8	1	2	900
3	01.03.2016	14:05:26	28,876	1,0160	29,338	35,236	1,0519	79,2	111,0	11,5	117,2	1	0	200
3	01.03.2016	14:10:45	31,692	0,7231	22,916	35,301	0,8417	77,1	89,9	9,5	91,6	1	0	100
3	01.03.2016	14:15:45	30,503	0,4210	12,841	34,486	0,4758	78,3	50,3	9,0	48,5	1	0	100
3	01.03.2016	14:20:45	28,620	0,6331	18,119	35,252	0,6598	77,9	72,1	7,9	67,6	1	0	100
3	01.03.2016	14:50:18	30,603	1,7416	53,298	36,035	1,8577	79,6	200,7	12,0	209,8	1	0	300
3	01.03.2016	14:55:25	30,182	1,1652	35,168	35,803	1,2188	80,6	129,1	9,9	131,7	1	0	200
3	01.03.2016	15:00:19	29,601	2,5581	75,725	36,865	2,6475	77,6	288,2	10,4	293,2	1	0	300
3	01.03.2016	15:05:25	29,250	1,1406	33,364	35,554	1,1918	78,7	129,7	10,7	133,3	1	0	200
3	01.03.2016	15:10:25	29,775	0,8691	25,877	35,482	0,9154	79,7	99,0	9,1	102,3	1	0	100
3	01.03.2016	15:15:22	29,824	1,3051	38,925	36,201	1,3586	79,1	148,0	9,0	151,9	1	0	200
3	01.03.2016	15:20:45	30,651	0,5720	17,532	34,937	0,6342	79,1	68,3	9,0	68,9	1	0	100
3	01.03.2016	15:25:45	29,526	0,3366	9,938	34,168	0,3675	79,2	39,8	8,5	37,6	1	0	100
3	01.03.2016	15:35:45	27,420	0,0922	2,529	32,181	0,1019	77,1	10,9	6,6	5,9	1	0	100
