Station no.	Date	Time	Vmpp	Impp	Pmpp	Voc	Isc	FF	G	Tmodul	G_pyranometer	V Range	I Range	Scan Rate	
			[V]	[A]	[W]	[V]	[A]	[%]	[W/m²]	[°C]	[W/m²]			[S/sec.]	
1	01.02.2016	14:35:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	13,6	59,0	2	0	100
1	01.02.2016	14:40:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	13,3	69,6	2	0	100
1	01.02.2016	14:45:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	13,2	82,3	2	0	100
1	01.02.2016	14:50:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	13,3	96,8	2	0	100
1	01.02.2016	14:55:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	13,3	68,0	2	0	100
1	01.02.2016	15:00:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	13,3	74,6	2	0	100
1	01.02.2016	15:05:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	13,3	106,3	2	0	200
1	01.02.2016	15:10:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	13,3	71,7	2	0	100
1	01.02.2016	15:15:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	13,3	56,9	2	0	100
1	01.02.2016	15:20:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	13,0	46,0	2	0	100
1	01.02.2016	15:25:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,8	45,4	2	0	100
1	01.02.2016	15:30:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,7	42,2	2	0	100
1	01.02.2016	15:35:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,5	34,2	2	0	100
1	01.02.2016	15:40:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,7	54,9	2	0	100
1	01.02.2016	15:45:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,7	45,6	2	0	100
1	01.02.2016	15:50:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,7	28,3	2	0	100
1	01.02.2016	15:55:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,5	22,2	2	0	100
1	01.02.2016	16:00:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,5	19,7	2	0	100
1	01.02.2016	16:05:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,4	22,0	2	0	100
1	01.02.2016	16:10:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,4	23,4	2	0	100
1	01.02.2016	16:15:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,3	18,4	2	0	100
1	01.02.2016	16:20:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,3	15,0	2	0	100
1	01.02.2016	16:25:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,2	15,4	2	0	100
1	01.02.2016	16:30:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,0	17,2	2	0	100
1	01.02.2016	16:35:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	12,0	16,8	2	0	100
1	04.02.2016	10:00:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,4	22,9	2	0	100
1	04.02.2016	09:55:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,4	18,6	2	0	100
1	04.02.2016	10:00:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,3	15,0	2	0	150
1	04.02.2016	10:05:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,4	20,0	2	0	150
1	04.02.2016	10:10:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,4	25,2	2	0	150
1	04.02.2016	10:15:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,4	32,9	2	0	150
1	04.02.2016	10:30:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,4	26,8	2	0	100
1	04.02.2016	10:35:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,4	29,7	2	0	100
1	04.02.2016	10:40:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,4	19,7	2	0	100
1	04.02.2016	10:45:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,4	24,0	2	0	100
1	04.02.2016	10:50:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,4	37,6	2	0	100
1	04.02.2016	10:55:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,4	28,1	2	0	100
1	04.02.2016	11:00:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,7	34,9	2	0	100
1	04.02.2016	11:05:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,5	24,7	2	0	100
1	04.02.2016	11:10:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,5	20,4	2	0	100
1	04.02.2016	11:15:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,7	42,9	2	0	100
1	04.02.2016	11:20:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,8	37,4	2	0	100
1	04.02.2016	11:25:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,8	37,6	2	0	100
1	04.02.2016	11:30:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,8	48,1	2	0	100
1	04.02.2016	11:35:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,9	25,6	2	0	100
1	04.02.2016	11:40:00	0,000	0,0000	0,000	NaN	NaN	NaN	NaN	4,8	38,3	2	0	100
