
27.01.2016	12:20:35
V	I	G
[V]	[A]	[W/m²]
0,4624	0,2926	30,9522
-0,0128	0,2924	32,1222
2,0166	0,2912	30,7749
0,2344	0,2905	31,9449
0,9569	0,2892	30,8458
-1,0468	0,2890	32,0513
-0,1606	0,2891	30,8104
-0,9023	0,2880	32,0513
0,5716	0,2872	30,9522
0,5202	0,2869	32,0513
1,4225	0,2868	30,8458
-0,3596	0,2857	32,0868
-0,0032	0,2852	30,8458
-1,5413	0,2856	32,0868
0,7418	0,2849	30,8104
-0,2890	0,2843	31,9095
1,8978	0,2800	30,9522
0,3307	0,2710	32,0513
1,1689	0,2506	30,7749
-0,9409	0,2132	31,9095
-0,2023	0,1580	30,9522
-0,5941	0,0992	31,9449
1,0179	0,0553	30,8813
0,7257	0,0281	32,0158
1,1817	0,0144	30,9522
-0,2665	0,0080	31,9095
-0,1124	0,0045	30,8458
-1,2042	0,0036	31,9449
0,5427	0,0020	30,8458
-0,2633	0,0011	32,0868

27.01.2016	12:25:35
V	I	G
[V]	[A]	[W/m²]
-0,6005	0,3182	34,5686
-0,7321	0,3171	34,0368
0,2729	0,3165	34,5686
0,1349	0,3159	34,0368
0,7386	0,3145	34,6041
-0,3789	0,3135	34,1077
-0,2986	0,3135	34,5686
-1,2234	0,3128	34,0368
-0,2922	0,3125	34,5331
-0,1477	0,3116	34,0722
0,7867	0,3117	34,7459
0,0417	0,3108	34,0368
-0,0385	0,3103	34,6395
-1,0629	0,3101	34,0722
-0,6968	0,3100	34,5686
-0,7032	0,3027	34,0722
0,3885	0,2883	34,6041
-0,0450	0,2554	34,0013
0,5363	0,1991	34,6395
-0,5266	0,1282	34,0013
-0,7482	0,0696	34,5331
-1,3101	0,0341	34,1077
-0,3083	0,0179	34,5686
-0,4720	0,0088	34,1077
0,5395	0,0055	34,6395
-0,1220	0,0037	34,2141
-0,0803	0,0021	34,6395
-1,4065	0,0016	34,2141

27.01.2016	12:30:35
V	I	G
[V]	[A]	[W/m²]
-2,0391	0,1770	19,2166
0,1734	0,1770	18,4011
-0,7386	0,1774	19,1811
1,3872	0,1766	18,4720
-0,4335	0,1766	19,1102
0,8156	0,1761	18,4366
-1,7501	0,1752	19,1811
-0,4335	0,1759	18,4720
-1,5221	0,1758	19,1811
0,9344	0,1753	18,4011
-0,5427	0,1749	19,1102
1,3776	0,1748	18,5075
-0,9987	0,1743	19,1457
0,1124	0,1743	18,4720
-2,0905	0,1732	19,1811
0,1734	0,1734	18,4011
-0,7771	0,1734	19,1811
1,5895	0,1727	18,3657
-0,2023	0,1732	19,1457
0,7032	0,1726	18,4366
-1,4707	0,1723	19,2166
-0,2569	0,1725	18,4366
-1,3230	0,1723	19,1457
0,9955	0,1725	18,3657
-0,1220	0,1722	19,1811
1,1014	0,1705	18,4366
-1,1528	0,1688	19,1102
-0,0161	0,1666	18,5075
-2,0198	0,1622	19,1811
0,1702	0,1558	18,4366
-0,7739	0,1449	19,1102
1,4418	0,1304	18,4366
-0,5234	0,1124	19,2166
0,3500	0,0916	18,4366
-1,8336	0,0698	19,1811
-0,3404	0,0507	18,5075
-1,2877	0,0347	19,0393
1,0918	0,0228	18,5075
-0,2376	0,0151	19,1102
1,1175	0,0099	18,3657
-1,2074	0,0060	19,2166
-0,3436	0,0043	18,3302
-1,8882	0,0028	19,2521
0,0546	0,0023	18,3657

27.01.2016	12:35:35
V	I	G
[V]	[A]	[W/m²]
-0,3596	0,2199	22,6912
0,2087	0,2186	23,9676
-0,3275	0,2181	22,6203
0,1573	0,2182	24,0030
-0,3051	0,2174	22,6912
0,1734	0,2176	23,8612
-0,3340	0,2164	22,7266
0,1766	0,2161	23,9676
-0,2633	0,2163	22,6912
0,0642	0,2158	23,9676
-0,8156	0,2154	22,6912
-0,3018	0,2147	24,0030
-0,7643	0,2148	22,6557
-0,2023	0,2138	23,8612
-0,6776	0,2138	22,6912
-0,0161	0,2136	23,8257
-0,5748	0,2139	22,7266
0,0803	0,2134	23,9676
-0,4496	0,2132	22,6203
0,1284	0,2128	24,0030
-0,4688	0,2120	22,6203
0,0706	0,2106	23,9676
-0,5041	0,2064	22,6912
0,1798	0,1996	23,8967
-0,4528	0,1874	22,7266
0,1766	0,1690	23,8612
-0,4720	0,1423	22,6557
0,2312	0,1089	23,8967
-0,4496	0,0761	22,7266
0,1028	0,0487	23,9676
-0,4977	0,0298	22,6557
0,2055	0,0182	23,8967
-0,3853	0,0109	22,6912
0,1830	0,0061	23,9676
-0,3596	0,0043	22,6203
0,1734	0,0025	24,0385
-0,3372	0,0013	22,6203
0,1830	0,0013	23,9676

27.01.2016	12:40:35
V	I	G
[V]	[A]	[W/m²]
0,4463	0,3329	35,6322
-0,8253	0,3316	36,0932
0,6711	0,3311	35,6677
-0,3436	0,3303	35,9868
0,8349	0,3291	35,6677
-0,8863	0,3285	36,0932
0,1188	0,3275	35,6677
-0,9409	0,3267	36,1286
0,6005	0,3263	35,6322
-0,1445	0,3257	36,1995
0,6454	0,3255	35,6677
-0,4367	0,3249	36,1995
0,4752	0,3246	35,6677
-0,9184	0,3246	36,2350
0,0642	0,3213	35,6677
-0,4207	0,3091	36,2350
0,8542	0,2822	35,7032
0,0642	0,2277	36,1995
0,5748	0,1506	35,6677
-0,7771	0,0818	36,1995
0,2890	0,0391	35,6677
-0,7450	0,0191	36,1286
0,4720	0,0099	35,6677
-0,3083	0,0060	36,1286
0,6230	0,0032	35,7741
-0,4881	0,0026	36,1641
0,1477	0,0021	35,6322

27.01.2016	12:45:35
V	I	G
[V]	[A]	[W/m²]
